sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
TFM1,DF_E_2147093,high_ogg,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FM,F,[ 28.216547 -24.615818],[  7.7341747 -43.262543 ],[59.595226  6.433602]
LA_0044,DF_E_3851553,low_ogg,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-12.1628475   9.183118 ],[-54.900608 -51.0941  ],[ 83.151924 -28.719114]
TMM1,DF_E_4357613,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FM,M,[72.75907    1.7633846],[ 30.678804 -36.215466],[-31.642998  21.052433]
VCC2TF1,DF_E_3255610,low_mp3,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FF,-,[ 3.4361734 51.59399  ],[-28.341007 -15.625823],[ 10.306761 -11.320656]
LA_0039,DF_E_2445784,high_mp3,asvspoof,A10,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[-19.35199    5.816664],[-62.62385  -47.552124],[82.76493  26.648773]
TMF1,DF_E_2383257,high_ogg,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MF,M,[  4.682842 -89.46283 ],[-19.66391    -0.9260296],[ 2.7341182 38.066284 ]
TGM1,DF_E_3608348,high_m4a,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MM,G,[-28.49173   58.216904],[-7.9801846  3.329322 ],[22.3245  34.14623]
TEM2,DF_E_3258823,high_mp3,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,MM,E,[-66.065125  53.39041 ],[-14.076162 -15.8424  ],[ 14.652293 -28.060787]
VCC2TM2,DF_E_3008107,oggm4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-,[-48.59715   19.610485],[-47.892273  30.056234],[  1.9576889 -16.841967 ]
LA_0007,DF_E_3737415,low_ogg,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-79.828545 -10.782767],[ 12.033094 -53.079323],[ 95.97707  -14.205923]
TFF1,DF_E_3913780,mp3m4a,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,MF,F,[-15.002267 -28.225176],[-19.223675    0.8662384],[ 49.792103 -28.517847]
VCC2TM2,DF_E_2318655,mp3m4a,vcc2018,HUB-D04,spoof,notrim,eval,traditional_vocoder,HUB,D04,FM,-,[29.451889 71.66177 ],[-63.869476   6.51657 ],[-96.62997    6.591599]
VCC2TF1,DF_E_3956962,low_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FF,-,[-74.085976  40.316193],[16.77227   8.479535],[-18.045755  48.74112 ]
VCC2TM2,DF_E_2237490,low_mp3,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-,[-38.991543  36.880043],[-25.965715 -38.03103 ],[ 11.11332  -29.190353]
TMF1,DF_E_4980451,oggm4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,M,[-83.601616 -16.42409 ],[ -3.5239449 -39.741306 ],[ 48.124435 -21.119396]
VCC2TF1,DF_E_2253057,nocodec,vcc2018,SPO-B00,spoof,notrim,eval,unknown,SPO,B00,FF,-,[-38.000217 -40.03886 ],[ 7.9050283  -0.18741854],[64.43225  5.11586]
VCC2TM2,DF_E_2031165,high_mp3,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MM,-,[ 3.7206852 52.032196 ],[-48.151047  -9.59808 ],[-4.92482 32.99284]
VCC2TF2,DF_E_3437306,high_mp3,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MF,-,[-44.400047 -67.78827 ],[-43.65732    7.090699],[-22.634455  52.746178]
TEM2,DF_E_4224062,low_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FM,E,[-32.96172  -38.877483],[9.05557    0.48832068],[33.362736 51.4843  ]
LA_0023,DF_E_4032735,high_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[12.595939 62.29913 ],[-52.11888  -12.376678],[0.99078447 9.771688  ]
TFF1,DF_E_3441161,low_ogg,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FF,F,[ -4.6600122 -89.976654 ],[  2.0371315 -19.187675 ],[ 9.40358  37.585026]
TEM1,DF_E_3523647,low_ogg,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MM,E,[-74.448875  45.828514],[-42.226707  19.061983],[ 20.351614 -39.286083]
LA_0023,DF_E_4551833,high_m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[87.24778  10.801221],[ 17.54857  -29.477715],[72.02767  57.376064]
LA_0015,DF_E_3723056,mp3m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-43.111557 -44.085842],[ 3.5177875 -5.8046145],[65.75002   4.769103]
TMF1,DF_E_4379725,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,M,[ 28.039747 -24.723776],[ -2.472686 -39.674633],[ 38.52523  -24.564386]
LA_0022,DF_E_2446654,high_mp3,asvspoof,A16,spoof,notrim,progress,waveform_concatenation,-,-,-,-,[-7.4750032 -5.198445 ],[-25.6452   -19.713835],[-25.07664   13.325561]
VCC2TF1,DF_E_2603301,nocodec,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,MF,-,[ 3.5189357 83.68141  ],[-30.260578  15.042981],[72.62871 56.84784]
TEM1,DF_E_3665359,high_mp3,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E,[-2.1186478 80.563126 ],[ 20.65791  -14.300689],[33.541256 47.96872 ]
VCC2TM1,DF_E_4556000,low_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-,[-74.07456  41.18685],[-27.372492 -14.079326],[ 37.153774 -37.796963]
VCC2TM2,DF_E_2170048,low_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FM,-,[19.043354 54.567333],[-54.497524    1.9630029],[-1.487374 32.46158 ]
TEM2,DF_E_2533942,low_m4a,vcc2020,Task1-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,MM,E,[-45.199684  48.700333],[21.874302   5.5817924],[ 0.68909955 -6.671465  ]
TEF1,DF_E_4218774,low_ogg,vcc2020,Task1-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,MF,E,[-63.848324  58.23652 ],[18.242308  -0.9077447],[10.050902 41.508778]
LA_0029,DF_E_4389317,nocodec,asvspoof,A12,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[-40.421753  36.460247],[-35.91058   -4.890631],[-85.42825   26.477509]
LA_0043,DF_E_2956390,mp3m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-13.8872385 -26.80351  ],[14.672341 -8.578534],[-85.38437  -11.096353]
TFF1,DF_E_2288767,low_m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FF,F,[-58.828728 -27.5072  ],[15.376659   6.4469833],[30.964376 51.272217]
LA_0018,DF_E_3555454,low_ogg,asvspoof,A12,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[84.27574   8.042594],[ 25.22218 -32.94864],[-91.16121  -12.107265]
TGF1,DF_E_2333444,nocodec,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,G,[-52.70677     3.6375542],[-4.7157283 -6.8611593],[ 58.850327 -21.89146 ]
VCC2TM2,DF_E_3448367,mp3m4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MM,-,[ 2.8473477 44.20206  ],[ -6.1780543 -38.5821   ],[ 13.805649 -17.083433]
VCC2TF1,DF_E_4388560,low_ogg,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,[-23.147165  -6.643957],[ 25.37465  -24.772446],[71.84353    -0.63513196]
VCC2TF2,DF_E_2259748,high_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-,[-50.481102  17.418598],[-39.205086  28.636415],[-47.22715   50.619156]
VCC2TF2,DF_E_4472007,low_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-,[25.082977 69.62006 ],[-59.21894    7.219998],[65.183464   6.8612885]
TFF1,DF_E_4947574,high_ogg,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,F,[-8.961723  -5.6883273],[  6.61932 -47.39502],[-24.75498   16.258932]
VCC2TM1,DF_E_2424167,nocodec,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MM,-,[-39.385853  55.124252],[-32.31583    -2.9116025],[-1.3454188  7.324625 ]
VCC2TF1,DF_E_2209183,high_m4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MF,-,[-74.14549   37.416718],[-2.3918355 12.139026 ],[-91.5035    16.747025]
VCC2TM1,DF_E_4338052,high_mp3,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FM,-,[-18.684116  58.27145 ],[-63.008083  12.094661],[0.7650757 4.329183 ]
TMM1,DF_E_3603843,high_ogg,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MM,M,[-26.01326   37.627037],[ -5.5230007 -59.488873 ],[22.17355  22.520708]
TEF2,DF_E_2884602,high_mp3,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E,[-72.65562   20.597425],[21.343224   1.6624231],[21.001938 39.280987]
VCC2TF2,DF_E_2494049,high_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-,[ 3.410138 88.88489 ],[-25.57452    -3.7734673],[-88.27038   22.015577]
VCC2TM1,DF_E_4959298,oggm4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,MM,-,[-41.213036 -44.02354 ],[ 1.1868385 12.486782 ],[4.4908457 1.8641328]
VCC2TM1,DF_E_3542417,nocodec,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,[-31.990875 -78.11857 ],[-22.114737   5.711589],[-0.24609967 -7.932324  ]
TMM1,DF_E_4619880,high_m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FM,M,[-1.8824955 51.90338  ],[0.34266946 4.1470766 ],[5.9121776 2.2944417]
LA_0033,DF_E_3331159,oggm4a,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-17.198671  -6.829933],[ 15.098242 -17.838694],[-13.975132  66.53531 ]
LA_0039,DF_E_2315480,low_ogg,asvspoof,A19,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[88.97106  17.933353],[-30.285143  28.733608],[ 24.033907 -22.262522]
TEM1,DF_E_4786016,low_m4a,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MM,E,[-11.555548  85.63046 ],[ 13.103713 -43.332645],[13.249759   2.3899558]
VCC2TF1,DF_E_2729695,mp3m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,[-8.129271 47.185333],[-11.92072   10.103737],[ 26.558392 -39.90605 ]
TMF1,DF_E_2730528,mp3m4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,M,[-62.546772     0.26944825],[ -4.8468404 -58.29237  ],[ 7.5033603 20.093754 ]
TEF1,DF_E_4240184,low_m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E,[ 7.9250436 -5.3239303],[  3.5999546 -34.914753 ],[-9.440931 75.23059 ]
TGM1,DF_E_3984215,high_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,G,[-44.295883    4.7471476],[-8.580802   -0.02723594],[ 0.7736032 38.938187 ]
LA_0021,DF_E_4026833,high_mp3,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-24.698442  89.66069 ],[20.169794   1.0468501],[-34.503235   8.343391]
LA_0014,DF_E_3218946,mp3m4a,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-97.05383    4.204794],[-13.231009 -24.044365],[20.21303  25.522654]
VCC2TF1,DF_E_3444002,oggm4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FF,-,[-13.278169  57.281662],[-49.53822   12.544746],[ 3.6575758 35.840683 ]
VCC2TM1,DF_E_2721848,low_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,[24.038008 65.65196 ],[-49.00163 -21.55186],[-21.271395  66.52013 ]
VCC2TF1,DF_E_4917464,low_m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FF,-,[-28.033339  56.393764],[-43.37448  36.84871],[ 2.7817168 -3.150062 ]
LA_0028,DF_E_4377427,mp3m4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-32.457645  56.703423],[ 11.680133 -40.092655],[65.14338   5.136444]
LA_0013,DF_E_4518065,low_mp3,asvspoof,A08,spoof,trim,hidden,neural_vocoder_nonautoregressive,-,-,-,-,[-15.6435795 -91.23968  ],[  1.3859314 -12.159942 ],[-16.052345  71.93906 ]
TGM1,DF_E_2543827,low_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,FM,G,[35.587746   -0.35746542],[-62.776207 -51.27062 ],[ 2.8596044 13.952692 ]
TEM2,DF_E_3411308,high_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FM,E,[-50.404583 -53.316578],[11.541901 16.822708],[ 49.94656  -21.813723]
TGM1,DF_E_3073032,low_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,G,[-14.033627   -6.2926426],[-12.014848  -8.847357],[-43.446648  53.32865 ]
TFF1,DF_E_3149158,high_mp3,vcc2020,Task2-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,F,[-37.636066 -41.17165 ],[-17.495348   -6.4679704],[ 6.8242006 25.80944  ]
VCC2TM2,DF_E_4156624,high_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[-12.196245  52.37233 ],[3.7854924 7.502894 ],[-3.9266324 33.736935 ]
TEF1,DF_E_4258312,nocodec,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E,[78.20312   4.221739],[-7.0177126 -9.07588  ],[ 20.571592 -17.127447]
LA_0001,DF_E_3101546,high_mp3,asvspoof,A12,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[-42.598152  51.86855 ],[0.04888507 1.2438664 ],[12.466184 35.93486 ]
VCC2TF2,DF_E_3106710,nocodec,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,[ 4.827951 85.528366],[-55.72225    -3.5060203],[-17.961834    5.4792953]
TEF2,DF_E_4479562,oggm4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FF,E,[-65.97489  53.69045],[-67.10921  -42.723526],[22.504925 23.311346]
LA_0008,DF_E_3168973,nocodec,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-31.410667 -28.548162],[ 29.943344 -33.930233],[63.877625   5.4765635]
TEF2,DF_E_2926511,low_ogg,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,MF,E,[-4.206198 -4.331172],[-15.358664 -19.107836],[11.95565    1.6819178]
LA_0011,DF_E_3140983,low_mp3,asvspoof,A10,spoof,trim,hidden,neural_vocoder_autoregressive,-,-,-,-,[-32.739456  78.73879 ],[-37.222275   7.710508],[-87.96916   -9.559936]
VCC2TF2,DF_E_2770923,nocodec,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-,[ 4.9308634 85.79215  ],[-59.06398    -5.3155804],[  5.274589 -20.886574]
TEM2,DF_E_3709628,mp3m4a,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MM,E,[-38.071537 -74.737946],[-51.301533   4.269869],[  4.811425 -20.9076  ]
LA_0035,DF_E_4952567,high_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[15.412567 94.68037 ],[-48.134842 -26.485405],[-32.178223  23.187113]
TMF1,DF_E_3017758,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,M,[-31.645844 -26.91179 ],[  9.7350445 -13.829181 ],[-93.04423    -0.2552738]
LA_0028,DF_E_2996306,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-17.36791    -7.0710006],[-48.952   -78.07353],[ 42.94261 -64.54991]
VCC2TM2,DF_E_2396610,mp3m4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,FM,-,[-38.46851  55.51953],[-59.226036  13.484794],[ 20.927877 -39.92056 ]
VCC2TM1,DF_E_3193458,high_ogg,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MM,-,[-74.21395   36.574997],[ 26.190031 -28.427649],[24.551067 26.422836]
LA_0003,DF_E_3127055,oggm4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-14.609411    6.2764378],[  2.5565739 -56.431133 ],[-84.065704  26.55789 ]
VCC2TM2,DF_E_2636004,mp3m4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,[19.718172 53.374607],[-53.166573 -11.007815],[-1.5152596  2.8775814]
VCC2TM1,DF_E_3511137,nocodec,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FM,-,[36.13215 72.60311],[-51.220715 -25.36011 ],[-3.0512898 81.61081  ]
VCC2TM2,DF_E_4449555,oggm4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MM,-,[-10.522609  83.76486 ],[-54.974392  -6.54307 ],[-1.427077  7.810517]
LA_0007,DF_E_3047770,high_m4a,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[11.190504 60.813515],[-42.06899  -28.731504],[68.794495  -3.4318128]
TMM1,DF_E_3945189,high_mp3,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MM,M,[  1.5866448 -87.26957  ],[-18.439177 -27.796083],[23.661835 56.37121 ]
VCC2TM2,DF_E_4142820,high_m4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MM,-,[-6.2636967 49.70314  ],[-54.77231    -0.5530113],[0.16528232 0.76381195]
LA_0033,DF_E_4782352,high_m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-16.215183  48.777645],[  8.633072 -34.055527],[-62.737926  59.524353]
TEF2,DF_E_3084907,nocodec,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,MF,E,[-37.978233 -74.6239  ],[ 9.434737  -3.5514927],[ 3.657759 13.779039]
LA_0015,DF_E_2097906,nocodec,asvspoof,A15,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[-43.813725  22.97448 ],[ 24.723263 -26.104826],[23.912607 30.924715]
LA_0021,DF_E_3669531,low_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-43.86798   30.314907],[-47.539825   8.169523],[10.228167 76.150795]
TFM1,DF_E_2768484,nocodec,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FM,F,[-23.795824 -85.43446 ],[-28.898388  24.606293],[ 9.146434  -1.2732447]
LA_0013,DF_E_2170142,high_m4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-22.471607  31.629017],[ 16.42741  -43.407516],[20.22567  25.423204]
TEM2,DF_E_3109313,high_ogg,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FM,E,[-41.852516  36.425537],[14.250002  3.14062 ],[ 22.527147 -29.852432]
LA_0013,DF_E_3954783,oggm4a,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 4.477389 85.27412 ],[-50.468742 -12.241373],[-6.0593696 17.919617 ]
TMM1,DF_E_3842801,low_mp3,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,M,[-48.283527 -46.88679 ],[19.705324  -7.8183384],[ 39.739162 -24.844461]
LA_0017,DF_E_3918130,high_mp3,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-41.2498     5.703264],[  5.6323676 -85.71612  ],[98.75399  -8.959108]
TEM2,DF_E_2708044,low_m4a,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,MM,E,[-25.910015    6.8788576],[-27.253246 -37.30261 ],[-87.7679  -14.98249]
TMF1,DF_E_4807063,high_mp3,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MF,M,[86.43868  22.912004],[ -5.7496877 -40.191162 ],[66.32474   -2.4455006]
TEF1,DF_E_2119577,low_mp3,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MF,E,[-9.187042 19.507353],[  9.179841 -44.625782],[-92.749695  12.180789]
TEM1,DF_E_2124938,high_mp3,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,MM,E,[-11.345744  54.120564],[-52.2617      4.2156157],[ 53.450943 -29.93081 ]
LA_0038,DF_E_2815218,mp3m4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,[-40.8549  -75.27054],[ 0.0232529  -0.12447158],[-95.406204   -2.3420088]
TEM2,DF_E_4699423,oggm4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FM,E,[-73.81123   45.469597],[-57.093716   -0.6382372],[65.22507    5.3341727]
VCC2TF1,DF_E_3169371,high_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FF,-,[-11.571571  85.63286 ],[-19.651386    -0.46949968],[ 13.823953 -17.35855 ]
VCC2TM2,DF_E_3527901,high_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MM,-,[-13.209474 -88.39283 ],[-31.490696  -9.594035],[70.89279    0.1960597]
VCC2TF2,DF_E_4434922,oggm4a,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-,[-32.93645   78.812035],[-42.65323     5.4970284],[  6.73237  -16.886711]
LA_0011,DF_E_4321562,high_mp3,asvspoof,A18,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[16.048475 96.29913 ],[-48.353817 -30.24266 ],[ 8.736524 74.50404 ]
VCC2TM1,DF_E_2247198,low_ogg,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FM,-,[-25.828978  88.45588 ],[-41.34433   38.188282],[ 12.358489 -34.06961 ]
TFF1,DF_E_4284797,high_mp3,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FF,F,[-34.08616 -75.48039],[ 4.55842   -5.3104296],[ 6.715391 18.999956]
VCC2TF2,DF_E_4676756,high_m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,[-58.997417  23.502653],[-50.847553  20.585623],[ 45.97811  -34.624577]
TGF1,DF_E_3217567,high_ogg,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,MF,G,[-22.523245  28.862799],[ 11.19325  -18.369097],[13.6841955 64.26375  ]
TMM1,DF_E_3110532,high_ogg,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,M,[-51.56641  39.33085],[-36.26674  -13.594685],[ 9.298051 37.66617 ]
LA_0003,DF_E_2341286,oggm4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[-0.7890464 80.73699  ],[  1.2758847 -27.809639 ],[ 75.004    -13.053976]
TMM1,DF_E_4688050,mp3m4a,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MM,M,[-44.394585  31.09984 ],[-46.18028   26.696611],[-26.23265  -4.39655]
TEM2,DF_E_3915666,low_m4a,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MM,E,[-61.05457   37.473957],[-45.015095  19.11228 ],[33.707066 49.261852]
LA_0039,DF_E_3399959,high_m4a,asvspoof,A14,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-62.273323  58.978756],[-24.922358 -38.445164],[6.2163215 5.0373464]
TEF1,DF_E_4366978,high_mp3,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E,[ 51.206432 -19.22745 ],[ 32.120434 -66.03827 ],[98.677185 -9.134533]
TGF1,DF_E_2291185,high_m4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MF,G,[ -8.46351  -14.346231],[  0.81908303 -41.263527  ],[ 96.70083  -13.075231]
LA_0028,DF_E_3948109,oggm4a,asvspoof,A11,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-14.267842   7.031578],[ 21.781496 -39.320377],[-5.0689983 76.39051  ]
LA_0046,DF_E_4577750,oggm4a,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-99.5215      2.5181465],[-60.95605 -20.44866],[-35.783092  11.978752]
TGM1,DF_E_3572291,high_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FM,G,[-25.613865  37.637726],[ 13.471213 -43.774284],[-27.197914  15.439257]
VCC2TM2,DF_E_2830731,mp3m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,[-26.775227 -81.79565 ],[10.526195 11.367039],[25.115395 16.965044]
LA_0004,DF_E_4431929,high_mp3,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 3.9048803 89.1614   ],[-65.59678    -0.7133673],[ 6.882357 43.888912]
VCC2TM2,DF_E_4990924,low_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MM,-,[-58.34828 -20.79604],[-40.41644   28.502514],[ 24.863384 -30.744589]
TMM1,DF_E_3838295,high_mp3,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,M,[ 5.5915227 46.86199  ],[-22.530159   -6.7347546],[-20.083199  62.783096]
