sid,utt,codec,src,attack,label,trimed,subset,vocoder,s1,s2,s3,s4,btse_feat_embedded,aasistssl_feat_embedded,vocosig_feat_embedded
VCC2TF1,DF_E_3302105,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MF,-,[ 46.973106 -11.297213],[-2.3278809 -1.1869353],[  2.1108077 -36.775658 ]
VCC2TF2,DF_E_3248647,low_m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MF,-,[ 2.1680694 86.59121  ],[29.472893 37.56875 ],[-1.7886436 70.70985  ]
VCC2TF1,DF_E_4230527,mp3m4a,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MF,-,[-41.24926     5.1927037],[36.440548 42.061554],[-11.477905 -41.89619 ]
LA_0023,DF_E_4778036,high_ogg,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-20.747435  59.374336],[ 7.5772223 85.00939  ],[-84.6283   18.70683]
TGF1,DF_E_2176666,low_m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FF,G,[28.01828    1.2873446],[  5.159861 -54.706654],[ 13.969979 -64.70774 ]
VCC2TF2,DF_E_4533680,high_ogg,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MF,-,[28.26345 57.01624],[56.209244 28.4046  ],[-29.71522  40.78116]
LA_0047,DF_E_3379030,low_ogg,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[91.34063    1.3392205],[-28.162392  36.14633 ],[-30.788855 -72.65219 ]
LA_0041,DF_E_2368561,high_m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-36.243645  50.96304 ],[ 26.133375 -39.585045],[-61.500023 -58.143826]
VCC2TF1,DF_E_3308030,high_m4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,[50.88573  12.843065],[32.887005 30.97096 ],[-63.081196 -62.68163 ]
VCC2TM1,DF_E_3269620,low_m4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MM,-,[64.05035  55.671154],[-46.831497    6.7460494],[-16.159424   9.373381]
TGF1,DF_E_2275007,mp3m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MF,G,[ -7.0510345 -66.961205 ],[36.95848  31.834084],[ 0.83140624 73.25762   ]
VCC2TM1,DF_E_2642194,high_ogg,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MM,-,[-28.839369 -36.203434],[21.381771   2.3434057],[  1.1989939 -76.53499  ]
TEF2,DF_E_4627969,low_ogg,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FF,E,[-12.439921  85.239975],[-52.439816    -0.24090207],[ 38.300873 -43.577255]
TGF1,DF_E_2110328,high_m4a,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,MF,G,[ 69.5307  -40.44707],[ 36.085094 -19.412268],[ -2.2243538 -17.90073  ]
LA_0044,DF_E_4141607,low_m4a,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[92.63908   -1.5282353],[-32.939266  38.21639 ],[-63.176098 -10.672264]
TGF1,DF_E_3363645,high_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,G,[ -9.178315 -34.729187],[ -9.936645 -35.596523],[68.29567 43.59715]
LA_0047,DF_E_4998295,high_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-38.794804  57.60708 ],[ 14.892333 -38.363476],[-8.493316 80.67027 ]
TEF2,DF_E_4425323,oggm4a,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MF,E,[-24.28455  59.33363],[-55.078938  -9.978756],[62.01467 37.73326]
TMF1,DF_E_4508754,high_m4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FF,M,[-82.258125  29.84729 ],[-58.790356 -26.059086],[28.726576  2.128266]
TEM1,DF_E_3389835,high_m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FM,E,[-34.212753  43.991436],[37.98821 27.14086],[11.128698 94.247734]
LA_0027,DF_E_4472185,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 14.61196 -80.49508],[ -4.5675755 -81.23823  ],[-57.91354   36.139233]
LA_0032,DF_E_4489931,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[55.46609  23.488483],[ 13.238432 -41.667133],[ 64.00854 -16.44119]
TEF1,DF_E_4945129,low_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E,[42.466564 71.9667  ],[10.857689 82.4609  ],[  5.5702686 -76.23864  ]
VCC2TF1,DF_E_3269157,nocodec,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FF,-,[-10.664959 -68.48789 ],[22.671778 -9.358055],[ 35.611298  -15.4688015]
VCC2TM1,DF_E_4508988,nocodec,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-,[-50.37737  -13.252467],[ 16.622198 -26.80221 ],[13.307933 68.22032 ]
VCC2TM1,DF_E_3092009,low_mp3,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FM,-,[-92.76441  -12.064846],[35.730316  -3.2123077],[-83.50332   -8.746404]
VCC2TF1,DF_E_3438444,high_m4a,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,FF,-,[-46.358624  65.49325 ],[-11.359558  33.215603],[-75.27066   14.347361]
VCC2TF2,DF_E_2574750,high_m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MF,-,[40.81661  42.982685],[24.296999   9.1153145],[65.24316    0.6364301]
TGF1,DF_E_2088085,high_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,G,[-53.64117   63.032722],[-35.827793 -32.052143],[44.267216 36.26607 ]
VCC2TF1,DF_E_2345839,high_ogg,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MF,-,[49.554585 13.14654 ],[ 32.803356 -13.052322],[10.947076 58.107166]
TFF1,DF_E_4346168,high_m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FF,F,[-42.065964    5.8203373],[-50.542755  59.655834],[ 37.483578 -72.92579 ]
VCC2TM1,DF_E_3777734,nocodec,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,[-87.252014  -3.888974],[-7.125543 48.797615],[-39.756657 -27.190086]
LA_0027,DF_E_3752208,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 14.311345 -80.86066 ],[ -7.397245 -79.03549 ],[-49.686626  63.48559 ]
LA_0013,DF_E_2859110,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-15.177935  40.209084],[9.514732 3.327139],[50.220226  4.105248]
TEM1,DF_E_4262692,nocodec,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FM,E,[-29.23056   20.505054],[ 18.81722  -31.839931],[ 37.90468  -61.227867]
VCC2TF2,DF_E_2017956,nocodec,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MF,-,[-31.096073   -5.8077517],[32.800602 58.366253],[-50.062813 -26.35837 ]
TMF1,DF_E_4617628,mp3m4a,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,FF,M,[12.571859  8.686933],[ -7.012104 -24.978977],[ 1.5262842 94.9351   ]
TFF1,DF_E_4194003,low_m4a,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,F,[-55.058754  63.53921 ],[-60.331512 -24.782795],[ 14.766693 -55.5991  ]
TEM1,DF_E_3958768,high_mp3,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,MM,E,[-15.242012 -67.1695  ],[ -6.4158688 -19.483263 ],[66.27172 39.61387]
LA_0029,DF_E_4179926,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ -2.907905 -97.22286 ],[ -1.6227702 -84.26068  ],[-52.086224  61.511692]
VCC2TM2,DF_E_2276571,mp3m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FM,-,[ 45.595173 -15.701674],[14.899879 41.553864],[ 41.056335 -76.85084 ]
TEM1,DF_E_4073295,mp3m4a,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E,[20.976768 -5.417447],[-36.51424    -6.6944747],[75.240715   -0.91781604]
TMF1,DF_E_2218358,oggm4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,M,[-36.31659     1.9528537],[ 11.66108 -47.26513],[ 39.21123 -70.24106]
VCC2TF1,DF_E_4404690,oggm4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-,[17.762974 48.38403 ],[50.392784 32.314297],[-13.094082 -18.879585]
VCC2TM1,DF_E_2500750,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FM,-,[37.580093 37.43567 ],[ 12.331683 -40.186237],[ 80.38999  -32.369347]
LA_0026,DF_E_2094706,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[  0.9403435 -92.76043  ],[-36.567543 -72.91789 ],[-49.42386   63.754944]
VCC2SM4,DF_E_2725990,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,[26.316563 59.801453],[-30.673798 -76.4084  ],[-51.12824   62.297253]
VCC2TM2,DF_E_2080466,nocodec,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,MM,-,[88.98643   -4.3406754],[12.346634 49.557816],[20.477861 14.539331]
TGF1,DF_E_4729702,nocodec,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,G,[-55.031155  43.843357],[-10.053809   1.067374],[ 6.0654387 71.06596  ]
LA_0029,DF_E_2933288,low_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-10.809489 -34.480762],[  6.536176 -35.504383],[58.577015 42.522972]
TGF1,DF_E_4189320,oggm4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FF,G,[ 67.61001  -14.299495],[ -3.3925498 -14.891172 ],[ 43.26375  -28.864082]
VCC2TF1,DF_E_2470306,oggm4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-,[ 25.180296 -29.305737],[-16.75915   36.879745],[-34.14194   -6.560283]
VCC2TM2,DF_E_2322629,high_ogg,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MM,-,[ 63.959377 -22.013798],[35.595333 56.965   ],[-80.78749   -9.418845]
TEF1,DF_E_3910741,oggm4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MF,E,[52.111614 64.15966 ],[-42.67391  -38.688046],[31.8004   37.740444]
TEM1,DF_E_3940746,high_mp3,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FM,E,[-49.96737   44.160534],[-1.619084 29.533619],[ 3.9353988 74.97904  ]
VCC2TM1,DF_E_4104897,oggm4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,[ 59.919857 -50.824837],[-1.5454293  5.1986694],[-35.419483    5.1071825]
LA_0004,DF_E_3201581,low_mp3,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-13.288962  68.041885],[-53.521202  33.442963],[-34.819183 -31.89489 ]
TFM1,DF_E_2173219,low_mp3,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MM,F,[-67.41042   28.472982],[-51.08189  -22.306898],[ -3.0044856 -32.80674  ]
LA_0013,DF_E_2256828,low_mp3,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -0.11619886 -94.35486   ],[-22.472374 -79.43445 ],[30.818937 62.75131 ]
VCC2TM2,DF_E_4161996,nocodec,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,MM,-,[-81.54633     5.5024033],[54.507046 41.24238 ],[-5.460451 -5.092365]
LA_0047,DF_E_4642317,high_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[-8.750502 26.257347],[-13.462651 -18.845852],[-25.62703 -60.46965]
TFF1,DF_E_4570316,mp3m4a,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,F,[40.84086   -5.1607857],[-52.22834 -18.49225],[-29.797075  -2.079913]
VCC2TF1,DF_E_4706861,low_ogg,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FF,-,[ 63.855656 -19.825949],[11.850421 48.844143],[-10.963977  29.966156]
VCC2TF2,DF_E_3448042,mp3m4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FF,-,[-71.54618    8.670947],[20.601988   5.4117336],[-30.122269    -0.05039538]
TGF1,DF_E_2601372,high_ogg,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FF,G,[-41.54382  -18.065016],[ 27.503572 -55.57888 ],[28.758556 28.292097]
LA_0046,DF_E_4710838,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[ 14.609209 -79.25722 ],[ -4.2735534 -88.572266 ],[-56.740704  36.55659 ]
LA_0034,DF_E_2031468,low_mp3,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ -5.8517723 -67.13381  ],[ 21.706486 -28.666576],[-28.000803  36.65246 ]
VCC2TM2,DF_E_2736203,nocodec,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MM,-,[-1.6603216 26.268486 ],[-13.700766 -24.36582 ],[-29.853054 -67.636055]
TMF1,DF_E_3121427,high_m4a,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FF,M,[61.633938 57.254303],[ -7.4277897 -31.235594 ],[-17.914543    6.2418227]
LA_0008,DF_E_4116991,low_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[ 60.40952  -16.796034],[ 43.997913 -50.919376],[45.79693 45.08173]
TFF1,DF_E_4241385,high_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,F,[ 6.701279 29.021338],[-46.67355   14.311578],[53.7608     5.4130144]
LA_0011,DF_E_3353952,low_m4a,asvspoof,A17,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-92.31437 -12.00505],[-10.928223  41.468628],[-36.05412   10.650214]
TEF2,DF_E_4969018,mp3m4a,vcc2020,Task1-team08,spoof,notrim,eval,traditional_vocoder,Task1,team08,MF,E,[-38.045395  21.824379],[ 18.580715 -48.19428 ],[ 6.384501 72.443886]
VCC2TM2,DF_E_3395310,low_ogg,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MM,-,[-55.292763  62.653034],[9.071448  6.1051326],[-66.46317 -50.25705]
TMM1,DF_E_4021805,mp3m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,M,[ 53.66619  -10.117219],[ 43.800613 -26.348974],[ -8.229934 -40.86238 ]
VCC2TF1,DF_E_3000131,nocodec,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FF,-,[-85.58925  -20.097126],[20.38762 52.85012],[ 11.425445 -10.509936]
TEM2,DF_E_4619495,high_m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,MM,E,[-2.7761505 14.649152 ],[-1.9233525 46.970436 ],[-3.4139466 31.208746 ]
VCC2TF2,DF_E_4628512,high_m4a,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FF,-,[-57.1329  -6.9006],[61.382107 23.720276],[-0.23796023 51.443153  ]
TEM1,DF_E_4585900,high_mp3,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E,[-13.362477  66.28817 ],[ -6.211976 -18.735785],[-15.403353  11.088714]
LA_0014,DF_E_3592994,high_m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[-70.80036  -43.933067],[-36.65778  33.181  ],[-80.39352   17.699556]
LA_0018,DF_E_3078364,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[27.08506  61.424572],[-55.75105 -14.75584],[34.97144  38.725803]
TEM1,DF_E_2940536,low_ogg,vcc2020,Task1-team23,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FM,E,[30.652788 56.813972],[-21.645977   -7.0282307],[ 63.556812 -17.18704 ]
TEM1,DF_E_3472902,low_m4a,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MM,E,[17.379154    0.12856735],[  4.468518 -31.215652],[24.28968  25.254677]
LA_0043,DF_E_4377103,nocodec,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-27.983795  18.799965],[ 19.6333   -43.935482],[-61.59806  -58.959282]
LA_0034,DF_E_4856376,nocodec,asvspoof,A15,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[35.638794 26.455019],[-65.26335    -1.4847258],[-64.12124 -55.13947]
LA_0046,DF_E_4104951,high_mp3,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,[ 69.82165  -39.725803],[  1.5781337 -34.97028  ],[-13.587119  25.710691]
TEM2,DF_E_2141704,low_ogg,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,MM,E,[-43.612595  63.023705],[ 5.8081346 -8.297325 ],[-5.6941824 59.553543 ]
TEF1,DF_E_3055451,mp3m4a,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FF,E,[51.221603  -3.6342087],[-18.277967    0.5241084],[ 36.651894 -72.72427 ]
LA_0003,DF_E_3664429,high_mp3,asvspoof,A14,spoof,trim,hidden,traditional_vocoder,-,-,-,-,[-17.404346  61.11661 ],[ 24.500847 -42.075985],[ 16.141562 -60.623096]
VCC2TM1,DF_E_2981610,low_ogg,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,MM,-,[ 58.86954  -53.444103],[-6.1253242 14.821354 ],[-14.854286  26.444345]
VCC2TF2,DF_E_4601254,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FF,-,[30.622894 -5.755307],[-1.3510973e-02  4.3116177e+01],[-33.171555  16.594736]
VCC2TF2,DF_E_2254721,high_mp3,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,MF,-,[ 77.94551  -11.850135],[29.740555  -2.7148345],[-34.738888 -10.19158 ]
VCC2TM2,DF_E_3876683,low_m4a,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FM,-,[ 46.404007 -83.064445],[  2.93193 -23.90978],[ 7.975166  -3.2402246]
VCC2TM2,DF_E_3104958,low_ogg,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MM,-,[26.309235   2.7382634],[47.313553 47.35194 ],[  0.68877286 -70.47178   ]
TEF2,DF_E_2891345,mp3m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E,[ -8.600326 -38.90288 ],[19.948063 33.80582 ],[61.693905 16.250599]
TMM1,DF_E_3890270,high_ogg,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FM,M,[-71.3136    12.026677],[20.904032 30.173325],[-8.717621  -1.7135813]
TEM1,DF_E_2786010,mp3m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,MM,E,[  6.348792 -57.026558],[-44.135357  50.4174  ],[-40.364414 -26.42605 ]
VCC2TF1,DF_E_2400734,low_ogg,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-,[24.825508 35.56618 ],[29.758652 -4.945074],[  6.1806197 -33.19871  ]
VCC2TM2,DF_E_2579268,low_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,[-0.6663153 26.113155 ],[ 36.75613  -13.536689],[ 6.0027537 69.828575 ]
TEM1,DF_E_4386374,low_ogg,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FM,E,[ 21.519205 -34.40533 ],[ 37.63268  -26.005217],[83.19703   -7.0525837]
LA_0048,DF_E_4660295,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[-13.681922 -90.02072 ],[-13.631689 -81.71654 ],[-54.33118   59.849236]
LA_0046,DF_E_2642908,nocodec,asvspoof,A09,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-36.051876 -74.23472 ],[-41.255886 -46.64085 ],[-90.41246    -5.4082413]
LA_0026,DF_E_4867995,low_mp3,asvspoof,A07,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-41.083584 -23.020323],[35.457275 13.161414],[74.83592   -0.5300962]
LA_0044,DF_E_4867835,low_m4a,asvspoof,A11,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[81.551506 35.70435 ],[-53.793507  33.37191 ],[40.05013   -7.5748153]
TEM2,DF_E_3949171,low_mp3,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,MM,E,[-5.1896332e+01 -2.4951411e-02],[47.98825   8.793804],[-34.56598    -6.1881948]
VCC2TF1,DF_E_3128191,oggm4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MF,-,[-28.786354 -35.214188],[62.86532  19.314722],[ 9.282566 79.53106 ]
TMF1,DF_E_4778250,high_mp3,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MF,M,[22.51177    -0.39562994],[-6.0249815  3.178718 ],[  8.982816 -51.403652]
TEF1,DF_E_3079158,low_mp3,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,MF,E,[32.103424 78.25213 ],[-10.290449    1.0358142],[ 3.0475364 76.14113  ]
VCC2TF1,DF_E_2933219,high_m4a,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-,[ 45.166634 -78.46893 ],[ 9.821368 43.200825],[12.009011 -5.294884]
TEM2,DF_E_4516433,low_mp3,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MM,E,[-55.734123  49.981792],[ 16.530777 -14.824258],[  7.23782  -13.144025]
TMM1,DF_E_2287359,oggm4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,M,[-88.6243   -18.966133],[-2.7208264  4.593182 ],[20.49331 18.04693]
TEM2,DF_E_2993993,oggm4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,FM,E,[  4.414235 -39.316418],[ 43.47836 -33.35091],[ 8.213525 85.12337 ]
VCC2TF1,DF_E_2421575,mp3m4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MF,-,[28.22469    0.9205037],[-47.42668   55.781857],[ 40.465557 -71.17346 ]
TEF2,DF_E_3266330,high_mp3,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MF,E,[22.910162 74.661934],[-30.4796   -30.063156],[ 69.45496  -25.250086]
VCC2TM2,DF_E_4383827,high_ogg,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,[-82.88302    2.821187],[44.15032 47.58627],[-24.209156  17.274878]
VCC2TF1,DF_E_4490203,high_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-,[-17.08672  -38.869854],[53.220036 23.838947],[-3.3857973 59.3847   ]
TEF1,DF_E_3560559,high_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MF,E,[-4.3305354 32.43043  ],[ 30.89108  -48.213154],[69.843346 -8.784358]
LA_0028,DF_E_2809962,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,[30.04357  17.686409],[-34.176517  13.447132],[57.0118 43.768 ]
LA_0032,DF_E_2450436,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,[  1.2235452 -96.40469  ],[-10.901837 -82.92029 ],[-42.60116  70.90741]
LA_0042,DF_E_4365667,high_mp3,asvspoof,A14,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[ 2.1001737 86.688446 ],[ 20.50807  -38.811665],[-59.0833   -43.180218]
LA_0015,DF_E_2584948,nocodec,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-,[76.98851    1.0128173],[-44.599804  24.21774 ],[57.872227   8.8233795]
TGM1,DF_E_4495494,high_m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,G,[-74.8668      6.7953005],[-18.858782  30.307682],[0.9937181 3.7546663]
VCC2TM1,DF_E_4597565,low_m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,FM,-,[-21.209183 -62.811092],[ 6.2844834 33.373188 ],[-95.02487   12.095982]
VCC2TF1,DF_E_2125434,low_mp3,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FF,-,[-17.038961  14.234906],[48.82612 -8.15691],[20.550076 16.034466]
TGF1,DF_E_4716519,low_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FF,G,[81.774895 34.96907 ],[ 19.983902 -33.864292],[ 42.401608 -65.36103 ]
LA_0042,DF_E_2986095,low_m4a,asvspoof,A13,spoof,notrim,progress,traditional_vocoder,-,-,-,-,[-53.94741  62.5799 ],[ 14.059783 -33.23573 ],[-27.403385 -36.259705]
LA_0014,DF_E_3980812,low_m4a,asvspoof,A12,spoof,notrim,progress,neural_vocoder_autoregressive,-,-,-,-,[16.520445 41.479168],[-50.53748 -35.17364],[-31.172087 -64.71862 ]
VCC2TM1,DF_E_4360572,high_mp3,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,FM,-,[ 48.68614  -16.743172],[ 2.7426152 47.87203  ],[-25.5882   20.81807]
LA_0021,DF_E_4352417,high_m4a,asvspoof,-,bonafide,notrim,progress,bonafide,-,-,-,-,[ -4.346791 -94.49611 ],[ -4.0792093 -87.49307  ],[-66.70749   50.401577]
VCC2TM1,DF_E_4887624,low_ogg,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MM,-,[-66.83802   17.045507],[14.484517 24.46561 ],[-9.196717 25.825432]
